date,vix
2014-05-08,13.43
2014-05-09,12.92
2014-05-12,12.23
2014-05-13,12.13
2014-05-14,12.17
2014-05-15,13.17
2014-05-16,12.44
2014-05-19,12.42
2014-05-20,12.96
2014-05-21,11.91
2014-05-22,12.03
2014-05-23,11.36
2014-05-26,
2014-05-27,11.51
2014-05-28,11.68
2014-05-29,11.57
2014-05-30,11.4
2014-06-02,11.58
2014-06-03,11.87
2014-06-04,12.08
2014-06-05,11.68
2014-06-06,10.73
2014-06-09,11.15
2014-06-10,10.99
2014-06-11,11.6
2014-06-12,12.56
2014-06-13,12.18
2014-06-16,12.65
2014-06-17,12.06
2014-06-18,10.61
2014-06-19,10.62
2014-06-20,10.85
2014-06-23,10.98
2014-06-24,12.13
2014-06-25,11.59
2014-06-26,11.63
2014-06-27,11.26
2014-06-30,11.57
2014-07-01,11.15
2014-07-02,10.82
2014-07-03,10.32
2014-07-04,
2014-07-07,11.33
2014-07-08,11.98
2014-07-09,11.65
2014-07-10,12.59
2014-07-11,12.08
2014-07-14,11.82
2014-07-15,11.96
2014-07-16,11.0
2014-07-17,14.54
2014-07-18,12.06
2014-07-21,12.81
2014-07-22,12.24
2014-07-23,11.52
2014-07-24,11.84
2014-07-25,12.69
2014-07-28,12.56
2014-07-29,13.28
2014-07-30,13.33
2014-07-31,16.95
2014-08-01,17.03
2014-08-04,15.12
2014-08-05,16.87
2014-08-06,16.37
2014-08-07,16.66
2014-08-08,15.77
2014-08-11,14.23
2014-08-12,14.13
2014-08-13,12.9
2014-08-14,12.42
2014-08-15,13.15
2014-08-18,12.32
2014-08-19,12.21
2014-08-20,11.78
2014-08-21,11.76
2014-08-22,11.47
2014-08-25,11.7
2014-08-26,11.63
2014-08-27,11.78
2014-08-28,12.05
2014-08-29,11.98
2014-09-01,
2014-09-02,12.25
2014-09-03,12.36
2014-09-04,12.64
2014-09-05,12.09
2014-09-08,12.66
2014-09-09,13.5
2014-09-10,12.88
2014-09-11,12.8
2014-09-12,13.31
2014-09-15,14.12
2014-09-16,12.73
2014-09-17,12.65
2014-09-18,12.03
2014-09-19,12.11
2014-09-22,13.69
2014-09-23,14.93
2014-09-24,13.27
2014-09-25,15.64
2014-09-26,14.85
2014-09-29,15.98
2014-09-30,16.31
2014-10-01,16.71
2014-10-02,16.16
2014-10-03,14.55
2014-10-06,15.46
2014-10-07,17.2
2014-10-08,15.11
2014-10-09,18.76
2014-10-10,21.24
2014-10-13,24.64
2014-10-14,22.79
2014-10-15,26.25
2014-10-16,25.2
2014-10-17,21.99
2014-10-20,18.57
2014-10-21,16.08
2014-10-22,17.87
2014-10-23,16.53
2014-10-24,16.11
2014-10-27,16.04
2014-10-28,14.39
2014-10-29,15.15
2014-10-30,14.52
2014-10-31,14.03
2014-11-03,14.73
2014-11-04,14.89
2014-11-05,14.17
2014-11-06,13.67
2014-11-07,13.12
2014-11-10,12.67
2014-11-11,12.92
2014-11-12,13.02
2014-11-13,13.79
2014-11-14,13.31
2014-11-17,13.99
2014-11-18,13.86
2014-11-19,13.96
2014-11-20,13.58
2014-11-21,12.9
2014-11-24,12.62
2014-11-25,12.25
2014-11-26,12.07
2014-11-27,
2014-11-28,13.33
2014-12-01,14.29
2014-12-02,12.85
2014-12-03,12.47
2014-12-04,12.38
2014-12-05,11.82
2014-12-08,14.21
2014-12-09,14.89
2014-12-10,18.53
2014-12-11,20.08
2014-12-12,21.08
2014-12-15,20.42
2014-12-16,23.57
2014-12-17,19.44
2014-12-18,16.81
2014-12-19,16.49
2014-12-22,15.25
2014-12-23,14.8
2014-12-24,14.37
2014-12-25,
2014-12-26,14.5
2014-12-29,15.06
2014-12-30,15.92
2014-12-31,19.2
2015-01-01,
2015-01-02,17.79
2015-01-05,19.92
2015-01-06,21.12
2015-01-07,19.31
2015-01-08,17.01
2015-01-09,17.55
2015-01-12,19.6
2015-01-13,20.56
2015-01-14,21.48
2015-01-15,22.39
2015-01-16,20.95
2015-01-19,
2015-01-20,19.89
2015-01-21,18.85
2015-01-22,16.4
2015-01-23,16.66
2015-01-26,15.52
2015-01-27,17.22
2015-01-28,20.44
2015-01-29,18.76
2015-01-30,20.97
2015-02-02,19.43
2015-02-03,17.33
2015-02-04,18.33
2015-02-05,16.85
2015-02-06,17.29
2015-02-09,18.55
2015-02-10,17.23
2015-02-11,16.96
2015-02-12,15.34
2015-02-13,14.69
2015-02-16,
2015-02-17,15.8
2015-02-18,15.45
2015-02-19,15.29
2015-02-20,14.3
2015-02-23,14.56
2015-02-24,13.69
2015-02-25,13.84
2015-02-26,13.91
2015-02-27,13.34
2015-03-02,13.04
2015-03-03,13.86
2015-03-04,14.23
2015-03-05,14.04
2015-03-06,15.2
2015-03-09,15.06
2015-03-10,16.69
2015-03-11,16.87
2015-03-12,15.42
2015-03-13,16.0
2015-03-16,15.61
2015-03-17,15.66
2015-03-18,13.97
2015-03-19,14.07
2015-03-20,13.02
2015-03-23,13.41
2015-03-24,13.62
2015-03-25,15.44
2015-03-26,15.8
2015-03-27,15.07
2015-03-30,14.51
2015-03-31,15.29
2015-04-01,15.11
2015-04-02,14.67
2015-04-03,
2015-04-06,14.74
2015-04-07,14.78
2015-04-08,13.98
2015-04-09,13.09
2015-04-10,12.58
2015-04-13,13.94
2015-04-14,13.67
2015-04-15,12.84
2015-04-16,12.6
2015-04-17,13.89
2015-04-20,13.3
2015-04-21,13.25
2015-04-22,12.71
2015-04-23,12.48
2015-04-24,12.29
2015-04-27,13.12
2015-04-28,12.41
2015-04-29,13.39
2015-04-30,14.55
2015-05-01,12.7
2015-05-04,12.85
2015-05-05,14.31
2015-05-06,15.15
2015-05-07,15.13
2015-05-08,12.86
2015-05-11,13.85
2015-05-12,13.86
2015-05-13,13.76
2015-05-14,12.74
2015-05-15,12.38
2015-05-18,12.73
2015-05-19,12.85
2015-05-20,12.88
2015-05-21,12.11
2015-05-22,12.13
2015-05-25,
2015-05-26,14.06
2015-05-27,13.27
2015-05-28,13.31
2015-05-29,13.84
2015-06-01,13.97
2015-06-02,14.24
2015-06-03,13.66
2015-06-04,14.71
2015-06-05,14.21
2015-06-08,15.29
2015-06-09,14.47
2015-06-10,13.22
2015-06-11,12.85
2015-06-12,13.78
2015-06-15,15.39
2015-06-16,14.81
2015-06-17,14.5
2015-06-18,13.19
2015-06-19,13.96
2015-06-22,12.74
2015-06-23,12.11
2015-06-24,13.26
2015-06-25,14.01
2015-06-26,14.02
2015-06-29,18.85
2015-06-30,18.23
2015-07-01,16.09
2015-07-02,16.79
2015-07-03,
2015-07-06,17.01
2015-07-07,16.09
2015-07-08,19.66
2015-07-09,19.97
2015-07-10,16.83
2015-07-13,13.9
2015-07-14,13.37
2015-07-15,13.23
2015-07-16,12.11
2015-07-17,11.95
2015-07-20,12.25
2015-07-21,12.22
2015-07-22,12.12
2015-07-23,12.64
2015-07-24,13.74
2015-07-27,15.6
2015-07-28,13.44
2015-07-29,12.5
2015-07-30,12.13
2015-07-31,12.12
2015-08-03,12.56
2015-08-04,13.0
2015-08-05,12.51
2015-08-06,13.77
2015-08-07,13.39
2015-08-10,12.23
2015-08-11,13.71
2015-08-12,13.61
2015-08-13,13.49
2015-08-14,12.83
2015-08-17,13.02
2015-08-18,13.79
2015-08-19,15.25
2015-08-20,19.14
2015-08-21,28.03
2015-08-24,40.74
2015-08-25,36.02
2015-08-26,30.32
2015-08-27,26.1
2015-08-28,26.05
2015-08-31,28.43
2015-09-01,31.4
2015-09-02,26.09
2015-09-03,25.61
2015-09-04,27.8
2015-09-07,
2015-09-08,24.9
2015-09-09,26.23
2015-09-10,24.37
2015-09-11,23.2
2015-09-14,24.25
2015-09-15,22.54
2015-09-16,21.35
2015-09-17,21.14
2015-09-18,22.28
2015-09-21,20.14
2015-09-22,22.44
2015-09-23,22.13
2015-09-24,23.47
2015-09-25,23.62
2015-09-28,27.63
2015-09-29,26.83
2015-09-30,24.5
2015-10-01,22.55
2015-10-02,20.94
2015-10-05,19.54
2015-10-06,19.4
2015-10-07,18.4
2015-10-08,17.42
2015-10-09,17.08
2015-10-12,16.17
2015-10-13,17.67
2015-10-14,18.03
2015-10-15,16.05
2015-10-16,15.05
2015-10-19,14.98
2015-10-20,15.75
2015-10-21,16.7
2015-10-22,14.45
2015-10-23,14.46
2015-10-26,15.29
2015-10-27,15.43
2015-10-28,14.33
2015-10-29,14.61
2015-10-30,15.07
2015-11-02,14.15
2015-11-03,14.54
2015-11-04,15.51
2015-11-05,15.05
2015-11-06,14.33
2015-11-09,16.52
2015-11-10,15.29
2015-11-11,16.06
2015-11-12,18.37
2015-11-13,20.08
2015-11-16,18.16
2015-11-17,18.84
2015-11-18,16.85
2015-11-19,16.99
2015-11-20,15.47
2015-11-23,15.62
2015-11-24,15.93
2015-11-25,15.19
2015-11-26,
2015-11-27,15.12
2015-11-30,16.13
2015-12-01,14.67
2015-12-02,15.91
2015-12-03,18.11
2015-12-04,14.81
2015-12-07,15.84
2015-12-08,17.6
2015-12-09,19.61
2015-12-10,19.34
2015-12-11,24.39
2015-12-14,22.73
2015-12-15,20.95
2015-12-16,17.86
2015-12-17,18.94
2015-12-18,20.7
2015-12-21,18.7
2015-12-22,16.6
2015-12-23,15.57
2015-12-24,15.74
2015-12-25,
2015-12-28,16.91
2015-12-29,16.08
2015-12-30,17.29
2015-12-31,18.21
